id_n,Year,newloss1,newloss2,newloss3,newloss4,newloss5
7663,2022,4663428.4,25005773,23943847,23618731,24306287
7664,2022,0,0,0,0,0
7665,2022,0,0,0,0,0
7666,2022,55867286.25,59301900,39886201,27918865,0
7667,2022,9322350,9762800,10991000,0,0
7668,2022,27784668.3,131402578,155749817,0,493132348
7669,2022,95040945,108800244,103495370,4734016432,18329918
7670,2022,13881078.9,2821580,9562000,0,0
7671,2022,37553329,0,0,0,0
7672,2022,43815890.5,26043570,0,0,0
7673,2022,14754687.5,13418300,10900800,10924800,10900800
7674,2022,15117540,0,0,0,0
7675,2022,81291102.32,80833183,37138078,31294163,22607950
7676,2022,341964133.4,2387044715,1761304655,1429956272,12026999
7677,2022,0,0,0,0,0
7678,2022,8880587.65,21457529,2083150,0,0
7679,2022,15523706.8,15509114,14790800,13157150,13334500
7680,2022,71898720.06,1457618575,1774191810,3043971682,3586658583
7681,2022,33325581.99,0,0,0,0
7682,2022,0,0,0,0,0
7683,2022,0,0,0,0,0
7684,2022,111380693.5,0,0,0,0
7685,2022,115268765.1,100765624,0,0,0
7686,2022,5805925,6060000,7297790,0,0
7687,2022,53372319.68,101322228,0,0,0
7688,2022,256082467.4,279705114,0,0,0
7689,2022,201564540,122378900,6095500,6078000,7596510
7690,2022,0,0,0,0,0
7691,2022,154359940.6,160661743,15445271,0,0
7692,2022,9661500,10962800,10999100,10943800,13334150
7693,2022,7512637617,6266106527,12365589360,8111633261,14212190838
7694,2022,31825035.66,24475586,48393205,72561636,43325469
7695,2022,76530365.76,206276060,0,0,0
7696,2022,139994178.5,100976107,72713848,0,0
7697,2022,0,0,0,845606099,0
7698,2022,478197167.1,0,0,0,0
7699,2022,87151564.98,0,0,0,238339063
7700,2022,0,17201094487,39131893454,0,0
7701,2022,0,111236305.7,0,0,0
7702,2022,8297739.85,34702576,6042745,29442400,23252319
7703,2022,21680201.32,23637726,25786376,28930031,34934386
7704,2022,429967347.6,0,0,0,0
7705,2022,46491731.95,0,0,0,1913505
7706,2022,1319550,1405600,1368200,1358000,1465000
7707,2022,683351290.3,719584111,855014994,0,0
7708,2022,17614881,23078925,15775500,2172480,2170800
7709,2022,76112385,0,0,0,0
7710,2022,0,0,0,0,0
7711,2022,14021763,10859462,0,0,15189847
7712,2022,52924945.55,133369373,78916758,0,0
7713,2022,1899324035,3998406651,264178492,0,0
7714,2022,145324389.9,486643969,653410482,508805815,178070500
7715,2022,28302095.88,41175807,42217220,0,0
7716,2022,0,0,0,0,0
7717,2022,532106060.1,2865590362,179023464,0,579937490
7718,2022,41180771,49834704,54097628,29697000,29697000
7719,2022,13014422.4,12998304,10558608,0,0
7720,2022,9335650,12767400,3709000,0,0
7721,2022,0,0,0,0,0
7722,2022,42735102.25,0,0,0,0
7723,2022,28668729.5,25727677,22652000,0,0
7724,2022,0,0,0,0,0
7725,2022,9645286.35,38002272,0,0,0
7726,2022,20865610,0,0,0,0
7727,2022,0,0,0,0,0
7728,2022,0,0,0,141432163,475678239
7729,2022,21917519.35,10753600,0,0,0
7730,2022,0,0,0,0,0
7731,2022,40790395.1,17745693,0,0,0
7732,2022,13615662.2,13154662,13704581,25463538,0
7733,2022,172997356.3,38513900,41208782,54537912,0
7734,2022,27338938.5,0,0,0,0
7735,2022,29029405.55,0,0,0,0
7736,2022,60285879,50106125,0,0,0
7737,2022,61788380,64655600,88213520,87756060,87585180
7738,2022,7064121.815,34822073,8653809,142412887,94702514
7739,2022,0,0,0,0,0
7740,2022,30385724.35,24912510,116784611,22974840,8454050
7741,2022,118139657.9,78887861,0,0,0
7742,2022,0,0,18136224,6332156,0
7743,2022,0,0,0,0,0
7744,2022,0,0,0,0,0
7745,2022,53152528.5,13794580,16867650,6462940,0
7746,2022,12505651.8,13106400,13077960,13012290,12931600
7747,2022,59861517.12,0,0,0,0
7748,2022,6023000,6161600,6970000,6142600,6619800
7749,2022,758713998.8,0,0,0,0
7750,2022,906188300.9,0,0,0,0
7751,2022,75303717.45,0,0,0,0
7752,2022,0,0,0,15930571.43,0
7753,2022,17670367.65,0,0,0,0
7754,2022,3542398,3882850,0,17221280,0
7755,2022,0,16410335,24869775,22830500,11795384
7756,2022,3899750,6162400,6175500,8173200,0
7757,2022,27646510.4,0,0,0,0
7758,2022,47782150,40825286,71594458,0,0
7759,2022,41556624.25,0,0,0,0
7760,2022,107431020,70160027,264443133,3893585,430597410
7761,2022,4228070,0,0,0,0
7762,2022,83610052.82,103847700,105195565,107356210,99107437
7763,2022,24327353,3044400,0,0,0
7764,2022,0,0,0,0,0
7765,2022,9610320.65,18252900,7808100,0,0
7766,2022,25115246.9,23455807,16359732,0,5512993
7767,2022,22174909.42,97541949,164538753,119973056,0
7768,2022,0,0,0,0,0
7769,2022,118406847,23649062,0,0,0
7770,2022,0,0,0,0,0
7771,2022,6883624,7058520,7573100,0,0
7772,2022,0,84316155,0,0,0
7773,2022,0,113159279,0,0,0
7774,2022,55287781.75,73365311,0,0,0
7775,2022,141060475.4,0,0,0,0
7776,2022,10468430,10963900,6098900,10926180,12014800
7777,2022,0,0,0,0,9808886740
7778,2022,0,0,0,0,0
7779,2022,113032874.4,0,0,0,0
7780,2022,29135550,30488400,30573000,24442880,0
7781,2022,1031542.26,4821788,16386150,34346900,56397000
7782,2022,10560105,10999800,10921500,10940400,10921500
7783,2022,324391636,28803202,0,0,0
7784,2022,5833380,6080000,6101500,6061700,6078000
7785,2022,57749493.95,59895704,65584417,56181000,29338223
7786,2022,62230880.5,0,0,0,0
7787,2022,39585203.64,0,25432077,27010632,17351472
7788,2022,1534272705,0,0,0,0
7789,2022,0,0,0,0,0
7790,2022,229831847,203112040,190705206,171382177,24125229
7791,2022,0,1092336,1854507,0,0
7792,2022,6923948.289,25089811,8220846,43359473,44531910
7793,2022,18996185.49,19863914,31434938,42564388,24265320
7794,2022,5284090,0,0,0,0
7795,2022,0,0,32914448.55,0,0
7796,2022,6336006,0,0,0,0
7797,2022,230282880.5,0,0,0,0
7798,2022,5803930,6168770,5007160,14163600,1240000
7799,2022,17666722.5,15154800,0,0,0
7800,2022,0,0,0,0,0
7801,2022,48467674.75,61469001,13326900,0,0
7802,2022,156447563.7,122820997,470537698,0,0
7803,2022,0,0,0,0,0
7804,2022,0,0,0,0,0
7805,2022,52409332.45,0,0,0,0
7806,2022,7067525,7414400,6099500,71590060,71057172
7807,2022,477310840.8,524059560,532784101,326458213,0
7808,2022,13685487.2,6067470,0,118457,0
7809,2022,341857531,3318092984,5276895707,88881268,21438500
7810,2022,0,0,0,0,0
7811,2022,30670161,7258800,0,0,0
7812,2022,6206995.05,0,0,0,0
7813,2022,14080140,0,0,0,0
7814,2022,34576176.25,51511406,182008710,210127131,376456196
7815,2022,296675512.4,51780073,0,0,0
7816,2022,65849551.15,1200000,0,0,0
7817,2022,164927684.7,132053471,0,0,0
7818,2022,33864143.46,0,0,0,0
7819,2022,17726475.62,19959545,21648031,0,0
7820,2022,6608502.537,0,0,0,3000505
7821,2022,0,1439944,6771586.6,0,0
7822,2022,15080796.85,0,0,0,0
7823,2022,0,0,0,0,0
7824,2022,0,31951115,25846354,84760153,71005227
7825,2022,21780711.75,9529781,0,0,0
7826,2022,0,0,0,0,0
7827,2022,1469327,0,0,0,0
7828,2022,0,0,0,0,0
7829,2022,0,0,0,0,0
7830,2022,237318719.1,278011189,302257083,240778058,33388321
7831,2022,1165566537,1080064232,556079132,1967874209,1361740167
7832,2022,11453685.45,0,0,0,0
7833,2022,0,0,0,0,0
7834,2022,32892724.08,30195219,36095926,38421221,12568247
7835,2022,66613302.78,44724283,46796524,35611650,0
7836,2022,4668585,6081400,13200000,13200000,4400000
7837,2022,0,0,0,0,0
7838,2022,26062794,28900793,37054102,0,0
7839,2022,0,0,0,0,0
7840,2022,0,0,0,0,0
7841,2022,12601243.9,0,0,0,0
7842,2022,0,0,0,0,0
7843,2022,0,110691745,160506569.4,0,0
7844,2022,0,0,0,3091725865,2812412326
7845,2022,49319249.05,13647900,0,0,0
7846,2022,178278748.1,60892417,33754393,0,0
7847,2022,1140000,4752325,8042100,0,0
7848,2022,0,138398739,35124817,139589709,146991627
7849,2022,3265302,0,0,0,0
7850,2022,256105660.7,105703573,92501130,58060130,20765695
7851,2022,286952150.6,288464333,781774358,83815272,28759636
7852,2022,48087589.25,50089830,49753500,48624000,0
7853,2022,582906551.4,0,0,0,0
7854,2022,45940798.25,233103071,187637231,129204601,52534075
7855,2022,0,0,0,0,0
7856,2022,975783200.5,1220418014,951040829,1090852651,831010347
7857,2022,58656572.95,58339680,16180000,0,0
7858,2022,0,0,0,0,0
7859,2022,99701597.5,96943500,117102750,86632520,0
7860,2022,0,0,0,0,0
7861,2022,0,0,0,0,0
7862,2022,61409778.79,106935339,111967089,63005126,39250520
7863,2022,7552215,8927950,9709800,0,0
7864,2022,16808910.5,0,0,0,0
7865,2022,13465680,0,0,0,0
7866,2022,942458877.6,1080434109,1341089868,1245279178,1286466622
7867,2022,2842311.65,0,0,0,0
7868,2022,0,0,0,0,0
7869,2022,15260456.1,20449257,0,0,0
7870,2022,5335057.5,0,0,0,0
7871,2022,817669452.9,601431204,661667924,400000,0
7872,2022,201050353.6,231479169,62549050,0,0
7873,2022,12045638.05,20055854,0,81555779,78356110
7874,2022,0,0,0,40351600,0
7875,2022,25940358035,1150035528,113296638,126474351,17204935408
7876,2022,0,0,0,0,0
7877,2022,147347804.4,188381760,120933567,0,0
7878,2022,0,0,0,0,0
7879,2022,9430279.5,0,0,0,0
7880,2022,0,0,0,0,0
7881,2022,330235941.5,0,23270265,279866608,0
7882,2022,90267886.58,223551617,260768935,263054981,267565052
7883,2022,0,59780486,55866467,178983569,59636906
7884,2022,18482575.85,40473488,89138793,104896928,157681217
7885,2022,0,0,0,0,0
7886,2022,815584307.7,58380717,61239961,79517866,25590492
7887,2022,85493555.2,0,0,0,0
7888,2022,12744111.3,8522800,12433750,9889410,0
7889,2022,0,7941346,0,0,0
7890,2022,282166693.2,573385339,0,156770908,28737067
7891,2022,1140000,1200000,75765100,0,0
7892,2022,0,0,0,0,0
7893,2022,0,0,0,0,0
7894,2022,47070081.17,58630729,47201413,38145767,36543289
7895,2022,448282794.1,0,0,0,0
7896,2022,23551409.15,43250720,0,0,0
7897,2022,7980000,0,0,0,0
7898,2022,0,9325462,117688774,0,0
7899,2022,0,0,0,0,0
7900,2022,0,0,0,0,0
7901,2022,8133187.5,6848150,8544000,8522650,0
7902,2022,0,0,0,0,0
7903,2022,0,0,0,0,0
7904,2022,42781736.65,0,0,0,0
7905,2022,28839689.8,51961262,0,0,0
7906,2022,3290515.171,0,0,0,0
7907,2022,0,0,0,0,0
7908,2022,11471754.45,0,0,0,0
7909,2022,0,356038658,32295048.72,0,0
7910,2022,3044270960,5134482179,6240078527,4332195245,19341383
7911,2022,19946865,23301121,31024138,8116156,0
7912,2022,0,8846642,8455581,13183445,27745995
7913,2022,1370391361,990292150,6905500,6062600,6053800
7914,2022,41846706.75,53399385,12198623,0,0
7915,2022,0,0,0,0,0
7916,2022,0,0,0,0,0
7917,2022,11225813.09,26488896,4904817,0,9010966
7918,2022,6187086.85,6255627,5541650,0,0
7919,2022,50453835,46443600,46113000,44977200,0
7920,2022,57577153.5,66987240,66005530,39998050,0
7921,2022,70926420.83,71139010,62918380,47375458,19618372
7922,2022,36173002.06,26445023,22208116,18286699,26301637
7923,2022,56860350,0,0,0,0
7924,2022,0,0,0,0,0
7925,2022,108900450,155204474,148759294,74874345,0
7926,2022,371204164.7,3902916,178609538,36186362,0
7927,2022,3732895476,703643486,0,0,0
7928,2022,0,0,0,0,0
7929,2022,342289992.5,1546926594,0,0,0
7930,2022,34789034890,28660823471,69480237321,6109842219,0
7931,2022,3708990,0,0,0,0
7932,2022,0,0,0,0,0
7933,2022,4130903039,26518808375,14754180306,0,0
7934,2022,10472040,5680740,0,0,0
7935,2022,19157985,20777400,19011500,0,0
7936,2022,1048202806,175746013,14291278,5806253,0
7937,2022,59234181.69,0,0,0,0
7938,2022,151734558.3,150023523,0,0,0
7939,2022,63470460.61,0,1496746259,2154147426,1628161106
7940,2022,10475650,2624800,0,0,0
7941,2022,7547085,22610600,22449750,22616250,22477500
7942,2022,0,0,0,0,0
7943,2022,0,100866224,100434491,106061391,105807452
7944,2022,66446341.06,69999068,57809728,31385643,0
7945,2022,0,0,0,0,0
7946,2022,0,513327540,155230861,83618819.89,0
7947,2022,171229289,120650432,71532587,0,0
7948,2022,0,0,0,0,0
7949,2022,246777512.9,0,0,0,0
7950,2022,19966420.75,7118400,0,0,0
7951,2022,0,0,0,0,0
7952,2022,2047250,0,0,0,0
7953,2022,6399982.8,8541191,59357560,90681463,25637936
7954,2022,41413837.35,53385696,0,0,0
7955,2022,34296531.4,56341328,0,0,0
7956,2022,0,1676872651,0,0,0
7957,2022,0,0,0,0,0
7958,2022,0,0,0,0,0
7959,2022,26909700,0,0,0,0
7960,2022,0,0,0,0,0
7961,2022,232081935.3,0,0,0,0
7962,2022,0,0,0,0,0
7963,2022,0,0,0,0,0
7964,2022,9875898.05,16578043,17255566,21332889,30670080
7965,2022,0,0,0,0,0
7966,2022,87319440,0,0,0,0
7967,2022,26739462.2,14485311,10672813,6858470,297360409
7968,2022,0,33555373,12264893,0,0
7969,2022,7583452.368,18970261,212337120,0,0
7970,2022,25650000,55080000,28960000,0,0
7971,2022,214808.3,6080700,6095500,1819000,0
7972,2022,74354425.07,105400746,119598485,161386095,277636339
7973,2022,1173345,0,0,0,0
7974,2022,393085043.6,0,0,0,0
7975,2022,0,0,0,0,0
7976,2022,0,0,0,0,0
7977,2022,8214887.5,8602100,8623250,8573900,8560700
7978,2022,0,0,0,0,0
7979,2022,11611850,12162800,12191000,12125200,10500400
7980,2022,39919886.59,59128218,0,164739953,231918391
7981,2022,0,22341978.27,0,0,0
7982,2022,0,38387653,0,0,0
7983,2022,17369104.6,0,0,0,0
7984,2022,19380000,20400000,14720000,13200000,6617700
7985,2022,17258789.65,0,0,0,0
7986,2022,567179107,0,0,186288750,975950137
7987,2022,981392233.4,78704048,542643533,0,0
7988,2022,0,19326662,13571850,4476533,8533361
7989,2022,96004105.95,238232362,0,0,0
7990,2022,7535020.95,0,0,0,0
7991,2022,4169047046,910704201,795808262,841602951,665371564
7992,2022,0,0,0,0,0
7993,2022,0,0,0,0,0
7994,2022,0,171902656,116478128,155772696.7,0
7995,2022,0,0,0,0,0
7996,2022,50341146,46810604,53160600,45093708,43871868
7997,2022,4634426663,1102477876,2966766464,5323858695,0
7998,2022,0,63255783.16,0,0,0
7999,2022,57609617.85,79284244,97711358,112128779,111920217
8000,2022,2787583297,291422628,4173223330,1306339800,2149229324
8001,2022,34203087.5,0,0,0,0
8002,2022,0,0,0,0,712890724.3
8003,2022,36021691.5,0,0,0,0
8004,2022,247571486.2,121776830,0,0,0
8005,2022,7019084.5,5111040,5080320,5089920,5083200
8006,2022,0,125802365,246335893,372138258,383795239
8007,2022,163738028.6,0,0,0,0
8008,2022,0,0,0,0,0
8009,2022,53057770.75,12900539,8551050,8484000,8594500
8010,2022,3735351.55,6308000,0,0,0
8011,2022,19824976.2,20728600,13460200,4866400,0
8012,2022,24170907,0,0,0,0
8013,2022,14021214.35,45757782,31379350,18915300,8910700
8014,2022,0,0,0,0,0
8015,2022,1140000,1200000,25597500,74136000,11552861
8016,2022,0,0,0,0,0
8017,2022,63141216.1,0,0,0,0
8018,2022,0,0,0,0,0
8019,2022,0,0,0,0,0
8020,2022,17484078.06,19042116,20137263,21741850,36938390
8021,2022,0,0,0,0,0
8022,2022,0,0,0,0,0
8023,2022,0,0,0,0,0
8024,2022,0,0,0,0,0
8025,2022,0,420222008,0,0,188471712.5
8026,2022,54814570.67,60225466,29667343,0,0
8027,2022,0,0,0,0,0
8028,2022,4178809.536,0,0,0,0
8029,2022,432448535,0,1,0,0
8030,2022,0,0,0,0,0
8031,2022,49460402.9,46036200,10686891,0,0
8032,2022,282935096.2,526948327,787909466,1073085300,491751718
8033,2022,0,0,0,0,0
8034,2022,39111.5,0,0,0,0
8035,2022,0,1200000,1274175,3631300,3625250
8036,2022,164219063.4,0,0,0,0
8037,2022,23778360,26531319,32090676,32214670,30878924
8038,2022,47186975,75658600,44823600,26912000,0
8039,2022,9148630.15,4279200,0,0,0
8040,2022,0,0,0,7730204,0
8041,2022,0,0,0,0,0
8042,2022,0,0,0,0,0
8043,2022,0,8754399,104256817,0,0
8044,2022,0,0,0,0,0
8045,2022,0,0,0,0,0
8046,2022,52326,6784170,16973778,4092219,0
8047,2022,32787647.55,25533415,39988539,46833566,36291998
8048,2022,32614102.3,0,0,0,0
8049,2022,0,0,0,0,0
8050,2022,0,0,0,0,0
8051,2022,18894882.4,104805304,40300384,30563851,0
8052,2022,73127760.03,45100111,174237390,469659101,0
8053,2022,8137320,8522400,8528250,8493900,8480700
8054,2022,10464060,10977600,10908000,10940400,10908000
8055,2022,80920676.05,156185711,150561454,0,29832739
8056,2022,470172457.8,1093343327,2747054503,14913220,0
8057,2022,2357104.841,7723433,6593350,0,0
8058,2022,54361086.87,10916800,0,0,0
8059,2022,42650309.21,0,0,0,0
8060,2022,28611750.4,29969632,27795996,4112400,16681040
8061,2022,0,185383648.2,0,0,0
8062,2022,208414409.6,5551773,0,0,0
8063,2022,0,0,0,0,0
8064,2022,0,0,0,0,0
8065,2022,20271784,8634840,0,0,0
8066,2022,340033.5855,1325667,19626074,52311579,3502690
8067,2022,0,0,0,0,0
8068,2022,1140000,1200000,1200000,2804000,10994000
8069,2022,0,0,0,0,0
8070,2022,0,0,0,0,0
8071,2022,62354878.3,43945668,39065194,33226400,15600200
8072,2022,22845027.15,26648034,36732645,19152500,0
8073,2022,10469190,13551200,0,0,0
8074,2022,30846186.5,0,0,0,0
8075,2022,10534455,0,0,0,0
8076,2022,0,0,0,0,0
8077,2022,0,195432302,0,0,54119612.81
8078,2022,0,0,0,0,0
8079,2022,21638190.14,24466133,56493076,36887423,0
8080,2022,0,0,0,0,0
8081,2022,18499739.5,15114540,0,0,0
8082,2022,0,0,0,0,0
8083,2022,13157777.4,32504776,0,0,0
8084,2022,75190427.61,25052549,0,0,0
8085,2022,0,0,0,0,0
8086,2022,1403932115,481112969,658428772,123774499,0
8087,2022,6952860,53434700,74290649,0,0
8088,2022,15137775,3969720,31191523,6078000,0
8089,2022,0,2550102.21,0,0,0
8090,2022,8157270,1200000,1200000,1200000,1200000
8091,2022,37027770,39556830,39606860,39730930,23965870
8092,2022,183035170,12636653957,0,61075349,0
8093,2022,3953269.58,0,0,0,0
8094,2022,20115796.53,0,0,0,0
8095,2022,32671070,0,0,0,0
8096,2022,76601675.19,446908072,283982695,225328297,207864936
8097,2022,156869505.7,0,0,0,0
8098,2022,240099489.7,265708527,275224961,369487406,296272293
8099,2022,2383753.88,24814336,24841336,0,0
8100,2022,0,0,0,0,0
8101,2022,17264689.15,56665103,0,0,0
8102,2022,3655125,2226400,98998200,0,0
8103,2022,0,0,0,0,0
8104,2022,33878381.3,35125700,6683500,0,0
8105,2022,17192829.88,0,0,0,0
8106,2022,8770875,0,0,0,0
8107,2022,1140000,0,0,0,0
8108,2022,2117007521,2513862433,7975250,0,0
8109,2022,0,0,0,0,0
8110,2022,2482402.868,177299113,113291065,0,0
8111,2022,14984156.96,15268567,18951062,0,0
8112,2022,6453397.5,8305868,0,0,0
8113,2022,4456319.008,0,0,0,0
8114,2022,17312705,14275826,14677657,16244159,19051950
8115,2022,0,0,0,0,0
8116,2022,0,0,0,0,0
8117,2022,0,0,0,0,0
8118,2022,97973173.68,8625030,0,0,0
8119,2022,0,0,0,0,0
8120,2022,0,0,0,0,0
8121,2022,19114035.15,11560950,42581475,7093026,0
8122,2022,10848101.47,0,38426528,33903799,0
8123,2022,0,0,0,0,0
8124,2022,1450927969,69734147,1162787545,15713334,840252316
8125,2022,0,0,0,0,0
8126,2022,0,0,0,0,0
8127,2022,5804785,6081400,6050000,5306000,0
8128,2022,4154027.665,0,0,0,0
8129,2022,0,0,0,0,0
8130,2022,52800525,54999000,28631112,0,0
8131,2022,39237090,17913850,0,0,0
8132,2022,99715173.95,85357549,10908000,19405800,0
8133,2022,1140000,1200000,1200000,1200000,1200000
8134,2022,4497822.5,0,0,0,0
8135,2022,15800937.48,46943869,34267884,33180514,22217047
8136,2022,28804936.43,34778292,30655272,30833340,9552828
8137,2022,15078988,40620166,39886646,44427109,0
8138,2022,0,0,0,0,0
8139,2022,8389416.75,0,0,0,0
8140,2022,0,0,0,0,0
8141,2022,31501011.24,32133094,33022516,26856654,0
8142,2022,0,745257,2009415,0,0
8143,2022,46721159.6,13035680,0,20222400,0
8144,2022,10560105,10999800,10921500,7901400,7887750
8145,2022,77827074.2,61856521,20271817,3403680,0
8146,2022,8392300,0,0,0,0
8147,2022,12802912.5,13422000,13335000,6052000,0
8148,2022,5984059.5,6233220,6188850,6199560,6188850
8149,2022,6982500,0,0,0,0
8150,2022,1567356483,1128994339,0,0,0
8151,2022,19946865,10999800,11196520,0,0
8152,2022,24894979.9,25705110,30624695,29376473,0
8153,2022,10538350,11042800,10996000,6265000,0
8154,2022,87152312.03,0,0,0,0
8155,2022,0,0,0,0,0
8156,2022,8138887.5,8522100,8543250,8493900,8465700
8157,2022,177401214.7,226459621,297664762,394823201,0
8158,2022,0,0,0,0,0
8159,2022,13327166.03,0,0,0,0
8160,2022,15085924.95,0,0,0,0
8161,2022,7436598275,7933455167,8330664450,4352893807,0
8162,2022,5191845,12767400,13804398,20575121,7699730
8163,2022,144974483.4,0,0,0,0
8164,2022,131133047.7,0,0,0,0
8165,2022,171495551.3,185326269,38363038,15726408,16915786
8166,2022,0,2251413770,549631121,0,0
8167,2022,9462883.5,24012564,17368219,0,0
8168,2022,0,25855397.94,0,0,0
8169,2022,201959739.1,212589200,272424226,172351099,0
8170,2022,6993516.2,27731800,0,0,0
8171,2022,1797452882,0,0,0,0
8172,2022,2877166667,0,0,0,0
8173,2022,52878748,40307400,46981400,28928600,0
8174,2022,2426418392,506359181,326646200,327930051,0
8175,2022,18069513,0,0,0,0
8176,2022,0,0,0,0,0
8177,2022,14242788.63,28502519,27984472,0,0
8178,2022,9588084,10896120,2000000,0,0
8179,2022,34867681.43,12493735,12355419,106277396,85422456
8180,2022,35335245.25,31186103,30860893,31051084,31013470
8181,2022,0,0,0,0,0
8182,2022,6903396.35,8602100,9112086,8591900,15109997
8183,2022,1086905810,0,56456198,58503148,520286
8184,2022,14514812.5,15203500,15238750,12612250,0
8185,2022,23641972.3,16305554,48473959,5072774,5589000
8186,2022,350659073.7,227238670,596024491,600818409,0
8187,2022,1193213.3,13464122,6667500,0,0
8188,2022,24704818.4,0,0,0,0
8189,2022,0,0,0,0,0
8190,2022,394860512.5,490906320,450227547,224177222,0
8191,2022,0,9436176.89,0,0,0
8192,2022,0,0,107882821,161030596.5,0
8193,2022,12159857.5,0,0,0,0
8194,2022,0,0,0,0,0
8195,2022,99453334,0,0,0,0
8196,2022,0,0,0,0,0
8197,2022,11871627.5,12444240,6587890,0,0
8198,2022,0,0,0,0,0
8199,2022,977554.75,0,0,0,0
8200,2022,268115638.6,320767594,204357309,265917437,0
8201,2022,10269424,0,821100,723720,0
8202,2022,89708089.47,86230121,44295035,4619280,0
8203,2022,0,0,0,0,0
8204,2022,0,0,0,0,0
8205,2022,2850000,3000000,3000000,3000000,3000000
8206,2022,0,0,0,0,0
8207,2022,48896610.2,43184400,8787762,0,0
8208,2022,40835205.65,0,0,0,0
8209,2022,28703506.15,30667617,17482490,0,0
8210,2022,3681915,0,0,0,0
8211,2022,130022375.1,0,0,0,0
8212,2022,0,31554509,48404591,16129827,0
8213,2022,40404286.13,15903273,0,0,0
8214,2022,0,0,0,0,0
8215,2022,24606900,25644000,25470000,25512000,25470000
8216,2022,31481195.38,51728935,60177446,90873435,0
8217,2022,0,0,0,0,0
8218,2022,18382405,0,0,0,0
8219,2022,0,0,0,0,0
8220,2022,539710694.2,939078715,0,0,0
8221,2022,0,0,0,0,0
8222,2022,0,0,0,0,0
8223,2022,3094188775,121806392,58735352,120471348,189929115
8224,2022,0,0,0,0,0
8225,2022,0,0,0,0,0
8226,2022,0,0,0,0,0
8227,2022,10260000,10800000,10800000,3508800,0
8228,2022,40073788.57,121605967,174835902,150329723,0
8229,2022,317748037.8,4821865,0,0,0
8230,2022,72825613,72109800,71596500,71708350,39317400
8231,2022,14273275,0,0,0,0
8232,2022,24413337.5,0,0,0,0
8233,2022,362215038.7,0,0,0,0
8234,2022,0,0,0,0,0
8235,2022,0,0,0,0,0
8236,2022,24040308.6,22634332,0,0,0
8237,2022,7878159.839,44196543,42139691,25399188,44912850
8238,2022,17100000,18220000,3685630,3631300,3220900
8239,2022,81174602.73,38974940,0,0,0
8240,2022,104119154.5,0,0,0,0
8241,2022,0,166963758,169558210,49897216,86443109
8242,2022,0,0,0,0,0
8243,2022,60940891.47,36159022,57017567,77717924,133304494
8244,2022,0,191325873,600491240,192350526.2,0
8245,2022,619173562.4,520929686,0,0,0
8246,2022,0,0,0,0,0
8247,2022,7417362.5,0,0,0,0
8248,2022,0,0,0,0,0
8249,2022,163119826,608696400,208376480,177917560,168591840
8250,2022,0,0,0,0,0
8251,2022,126650263.7,406257529,460765490,542774436,292270949
8252,2022,0,0,110164635.2,0,0
8253,2022,12901712.5,12206310,27511260,6062400,6054000
8254,2022,277086161.2,113538566,0,0,0
8255,2022,51610987.25,19540493,0,0,0
8256,2022,22285860,23034000,23080800,23043000,23043800
8257,2022,393478732,0,0,0,0
8258,2022,33440332.5,35976557,271056987,212579804,0
8259,2022,5561029.25,0,0,0,0
8260,2022,19650203.75,20672821,20739686,18355560,0
8261,2022,60383971.28,0,0,0,0
8262,2022,0,0,0,0,0
8263,2022,86475526.5,261644242,171700762,81491962,0
8264,2022,2917743.859,5517775132,3955766478,4164402349,707281599
8265,2022,0,0,0,0,0
8266,2022,75410883.15,3295703,0,0,0
8267,2022,15137775,15844200,58397500,0,0
8268,2022,1869588764,1619045579,0,0,1259428607
8269,2022,0,0,1977554395,0,0
8270,2022,27711511.4,53289927,24571490,0,0
8271,2022,1216000,3065300,27973560,39914380,18230815
8272,2022,32284782.9,31777200,31551000,29001400,0
8273,2022,11677750994,0,0,0,0
8274,2022,83862909.72,60506127,87534357,49825724,14546960
8275,2022,0,44618018.16,0,0,0
8276,2022,0,0,0,0,0
8277,2022,43317863.45,38065429,48040160,30417300,17509901
8278,2022,1859756402,0,0,0,0
8279,2022,62771885.55,0,0,0,0
8280,2022,0,31473950,0,1047386147,0
8281,2022,0,0,0,0,0
8282,2022,773512855.1,0,0,0,0
8283,2022,0,0,0,0,0
8284,2022,1140000,1200000,623900,0,4655546
8285,2022,9459699.1,13917191,24213734,23695326,14871645
8286,2022,5705102.916,76455992,147313307,150613678,36206011
8287,2022,1140000,600000,0,0,0
8288,2022,42375985,14412875,8009828,7661197,0
8289,2022,41642571.7,44389748,13099612,31222891,0
8290,2022,1140000,1200000,38589300,37460790,72022260
8291,2022,8583211.05,0,0,0,0
8292,2022,0,6676249.94,0,0,0
8293,2022,0,0,0,0,0
8294,2022,2260420669,1738534849,689075134,700613856,676066374
8295,2022,75099415.59,98732900,12178517,147073751,0
8296,2022,10471850,10962800,12291000,7821000,0
8297,2022,1424734453,2102320654,2642926021,0,0
8298,2022,1136935381,664208132,0,1220129273,0
8299,2022,99319548.35,0,0,0,0
8300,2022,0,0,0,0,0
8301,2022,1366537488,8473118491,6938293722,5428753932,169289606
8302,2022,9504892.5,0,0,0,0
8303,2022,0,0,0,0,0
8304,2022,0,0,0,0,0
8305,2022,9476068.55,103463302,45727551,42790880,42945725
8306,2022,617098714,69288763,0,4630846,0
8307,2022,0,0,0,0,0
